      42  0.410000000000E+00 -0.410000000000E+00 -0.410000000000E+00  0.207547672488E+01  0.470434733860E+01  0.470434733860E+01  0.503342267955E+01  0.632244390584E+01  0.860456858946E+01  0.181526832267E+02  0.187556369262E+02
      43  0.420000000000E+00 -0.420000000000E+00 -0.420000000000E+00  0.234135240777E+01  0.464729530893E+01  0.464729530893E+01  0.497627592356E+01  0.621495105843E+01  0.828252390064E+01  0.184314891445E+02  0.190273674696E+02
      44  0.430000000000E+00 -0.430000000000E+00 -0.430000000000E+00  0.261197536833E+01  0.459695690703E+01  0.459695690703E+01  0.492585242643E+01  0.609534202544E+01  0.798696329275E+01  0.187169713298E+02  0.193040671457E+02
      45  0.440000000000E+00 -0.440000000000E+00 -0.440000000000E+00  0.288683124175E+01  0.455332780111E+01  0.455332780111E+01  0.488215189645E+01  0.595769014870E+01  0.772436669233E+01  0.190091023322E+02  0.195849357629E+02
      46  0.450000000000E+00 -0.450000000000E+00 -0.450000000000E+00  0.316521488089E+01  0.451641234894E+01  0.451641234894E+01  0.484517451195E+01  0.579623120179E+01  0.750127753637E+01  0.193078450445E+02  0.198685985710E+02
      47  0.460000000000E+00 -0.460000000000E+00 -0.460000000000E+00  0.344605448212E+01  0.448620732071E+01  0.448620732071E+01  0.481492026451E+01  0.560743790807E+01  0.732231481175E+01  0.196131121341E+02  0.201524852524E+02
      48  0.470000000000E+00 -0.470000000000E+00 -0.470000000000E+00  0.372758570544E+01  0.446271246849E+01  0.446271246849E+01  0.479138888879E+01  0.539212528811E+01  0.718844520174E+01  0.199247135746E+02  0.204312961947E+02
      49  0.480000000000E+00 -0.480000000000E+00 -0.480000000000E+00  0.400621842393E+01  0.444593141273E+01  0.444593141273E+01  0.477458096037E+01  0.515640055760E+01  0.709720274902E+01  0.202420786607E+02  0.206926980166E+02
      50  0.490000000000E+00 -0.490000000000E+00 -0.490000000000E+00  0.427040612743E+01  0.443586282759E+01  0.443586282759E+01  0.476449620122E+01  0.491578015872E+01  0.704463275130E+01  0.205624390132E+02  0.209047608744E+02
      51  0.500000000000E+00 -0.500000000000E+00 -0.500000000000E+00  0.443250662733E+01  0.443250662733E+01  0.443250662733E+01  0.476113461449E+01  0.476113461449E+01  0.702750920284E+01  0.208181907824E+02  0.209949979233E+02
      52  0.510000000000E+00 -0.510000000000E+00 -0.510000000000E+00  0.427040612743E+01  0.443586282759E+01  0.443586282759E+01  0.476449620122E+01  0.491578015872E+01  0.704463275130E+01  0.205624390132E+02  0.209047608744E+02
      53  0.520000000000E+00 -0.520000000000E+00 -0.520000000000E+00  0.400621842393E+01  0.444593141273E+01  0.444593141273E+01  0.477458096037E+01  0.515640055760E+01  0.709720274902E+01  0.202420786607E+02  0.206926980166E+02
      54  0.530000000000E+00 -0.530000000000E+00 -0.530000000000E+00  0.372758570544E+01  0.446271246849E+01  0.446271246849E+01  0.479138888879E+01  0.539212528811E+01  0.718844520174E+01  0.199247135746E+02  0.204312961947E+02
      55  0.540000000000E+00 -0.540000000000E+00 -0.540000000000E+00  0.344605448212E+01  0.448620732071E+01  0.448620732071E+01  0.481492026451E+01  0.560743790807E+01  0.732231481175E+01  0.196131121342E+02  0.201524852524E+02
      56  0.550000000000E+00 -0.550000000000E+00 -0.550000000000E+00  0.316521488089E+01  0.451641234894E+01  0.451641234894E+01  0.484517451195E+01  0.579623120179E+01  0.750127753637E+01  0.193078450445E+02  0.198685985710E+02
      57  0.560000000000E+00 -0.560000000000E+00 -0.560000000000E+00  0.288683124175E+01  0.455332780111E+01  0.455332780111E+01  0.488215189645E+01  0.595769014870E+01  0.772436669233E+01  0.190091023322E+02  0.195849357629E+02
      58  0.570000000000E+00 -0.570000000000E+00 -0.570000000000E+00  0.261197536833E+01  0.459695690703E+01  0.459695690703E+01  0.492585242643E+01  0.609534202544E+01  0.798696329275E+01  0.187169713298E+02  0.193040671457E+02
      59  0.580000000000E+00 -0.580000000000E+00 -0.580000000000E+00  0.234135240777E+01  0.464729530893E+01  0.464729530893E+01  0.497627592356E+01  0.621495105843E+01  0.828252390064E+01  0.184314891445E+02  0.190273674696E+02
      60  0.590000000000E+00 -0.590000000000E+00 -0.590000000000E+00  0.207547672488E+01  0.470434733860E+01  0.470434733860E+01  0.503342267955E+01  0.632244390584E+01  0.860456858946E+01  0.181526832267E+02  0.187556369262E+02
      61  0.600000000000E+00 -0.600000000000E+00 -0.600000000000E+00  0.181471646907E+01  0.476811040947E+01  0.476811040947E+01  0.509729252225E+01  0.642274113270E+01  0.894772244760E+01  0.178805654205E+02  0.184893696612E+02
      62  0.610000000000E+00 -0.610000000000E+00 -0.610000000000E+00  0.155935310482E+01  0.483858417441E+01  0.483858417441E+01  0.516788543071E+01  0.651953406575E+01  0.930791263305E+01  0.176151446778E+02  0.182288875847E+02
      63  0.620000000000E+00 -0.620000000000E+00 -0.620000000000E+00  0.130960475361E+01  0.491576925119E+01  0.491576925119E+01  0.524520141306E+01  0.661547686543E+01  0.968216695913E+01  0.173564273459E+02  0.179744108376E+02
      64  0.630000000000E+00 -0.630000000000E+00 -0.630000000000E+00  0.106564178874E+01  0.499966314525E+01  0.499966314525E+01  0.532924038008E+01  0.671240302895E+01  0.100682994693E+02  0.171044169518E+02  0.177260896180E+02
      65  0.640000000000E+00 -0.640000000000E+00 -0.640000000000E+00  0.827601100136E+00  0.509026637013E+01  0.509026637013E+01  0.542000233489E+01  0.681162173319E+01  0.104646919120E+02  0.168591168694E+02  0.174840367884E+02
      66  0.650000000000E+00 -0.650000000000E+00 -0.650000000000E+00  0.595592966662E+00  0.518757834436E+01  0.518757834436E+01  0.551748724611E+01  0.691404713744E+01  0.108700769828E+02  0.166205293503E+02  0.172483348449E+02
      67  0.660000000000E+00 -0.660000000000E+00 -0.660000000000E+00  0.369707491152E+00  0.529159841039E+01  0.529159841039E+01  0.562169507949E+01  0.702032729372E+01  0.112833987798E+02  0.163886561066E+02  0.170190463681E+02
      68  0.670000000000E+00 -0.670000000000E+00 -0.670000000000E+00  0.150018977156E+00  0.540232746932E+01  0.540232746932E+01  0.573262728802E+01  0.713092798621E+01  0.117037041288E+02  0.161634992060E+02  0.167962242297E+02
      69  0.680000000000E+00 -0.680000000000E+00 -0.680000000000E+00 -0.634105279243E-01  0.551976137972E+01  0.551976137972E+01  0.585028084878E+01  0.724617313133E+01  0.121300032776E+02  0.159450582262E+02  0.165798974604E+02
      70  0.690000000000E+00 -0.690000000000E+00 -0.690000000000E+00 -0.270529113619E+00  0.564390084539E+01  0.564390084539E+01  0.597465721016E+01  0.736630191600E+01  0.125611984653E+02  0.157333347497E+02  0.163701009254E+02
      71  0.700000000000E+00 -0.700000000000E+00 -0.700000000000E+00 -0.471295650568E+00  0.577474427525E+01  0.577474427525E+01  0.610575632480E+01  0.749147947995E+01  0.129958874011E+02  0.155283287630E+02  0.161668591579E+02
      72  0.710000000000E+00 -0.710000000000E+00 -0.710000000000E+00 -0.665667063357E+00  0.591229145517E+01  0.591229145517E+01  0.624357814158E+01  0.762182040505E+01  0.134321177743E+02  0.153300422401E+02  0.159701922251E+02
      73  0.720000000000E+00 -0.720000000000E+00 -0.720000000000E+00 -0.853613640344E+00  0.605654135944E+01  0.605654135944E+01  0.638812431394E+01  0.775740124771E+01  0.138669400084E+02  0.151384749604E+02  0.157801216348E+02
      74  0.730000000000E+00 -0.730000000000E+00 -0.730000000000E+00 -0.103510861181E+01  0.620749061962E+01  0.620749061962E+01  0.653939136034E+01  0.789825083634E+01  0.142955505455E+02  0.149536273229E+02  0.155966513324E+02
      75  0.740000000000E+00 -0.740000000000E+00 -0.740000000000E+00 -0.121012762200E+01  0.636513827949E+01  0.636513827949E+01  0.669738093026E+01  0.804438657477E+01  0.147097317916E+02  0.147754996736E+02  0.154197979440E+02
      76  0.750000000000E+00 -0.750000000000E+00 -0.750000000000E+00 -0.137864984971E+01  0.652948221185E+01  0.652948221185E+01  0.686209295461E+01  0.819579728863E+01  0.146040923080E+02  0.150949173206E+02  0.152495713483E+02
      77  0.760000000000E+00 -0.760000000000E+00 -0.760000000000E+00 -0.154065710222E+01  0.670051994810E+01  0.670051994810E+01  0.703352735889E+01  0.835245090240E+01  0.144394054823E+02  0.150859799802E+02  0.150859799802E+02
      78  0.770000000000E+00 -0.770000000000E+00 -0.770000000000E+00 -0.169613907166E+01  0.687824758343E+01  0.687824758343E+01  0.721168403858E+01  0.851429576777E+01  0.142814389946E+02  0.149290305697E+02  0.149290305697E+02
      79  0.780000000000E+00 -0.780000000000E+00 -0.780000000000E+00 -0.184507281685E+01  0.706266205758E+01  0.706266205758E+01  0.739656317950E+01  0.868127062479E+01  0.141301900887E+02  0.147787313493E+02  0.147787313493E+02
      80  0.790000000000E+00 -0.790000000000E+00 -0.790000000000E+00 -0.198744685432E+01  0.725376174781E+01  0.725376174781E+01  0.758816421257E+01  0.885326776324E+01  0.139856661012E+02  0.146350853355E+02  0.146350853355E+02
      81  0.800000000000E+00 -0.800000000000E+00 -0.800000000000E+00 -0.212325253691E+01  0.745154019192E+01  0.745154019192E+01  0.778648726166E+01  0.903018721923E+01  0.138478633982E+02  0.144980982279E+02  0.144980982279E+02
      82  0.810000000000E+00 -0.810000000000E+00 -0.810000000000E+00 -0.225247885648E+01  0.765599281765E+01  0.765599281765E+01  0.799153350259E+01  0.921190344619E+01  0.137167826132E+02  0.143677768326E+02  0.143677768326E+02
      83  0.820000000000E+00 -0.820000000000E+00 -0.820000000000E+00 -0.237511916232E+01  0.786711032097E+01  0.786711032097E+01  0.820330105974E+01  0.939826644615E+01  0.135924229431E+02  0.142441230046E+02  0.142441230046E+02
      84  0.830000000000E+00 -0.830000000000E+00 -0.830000000000E+00 -0.249116551404E+01  0.808488524427E+01  0.808488524427E+01  0.842178943817E+01  0.958907939375E+01  0.134747848512E+02  0.141271354158E+02  0.141271354158E+02
      85  0.840000000000E+00 -0.840000000000E+00 -0.840000000000E+00 -0.260061052603E+01  0.830930697178E+01  0.830930697178E+01  0.864699931656E+01  0.978414882187E+01  0.133638685063E+02  0.140168204979E+02  0.140168204979E+02
      86  0.850000000000E+00 -0.850000000000E+00 -0.850000000000E+00 -0.270344806714E+01  0.854036208892E+01  0.854036208892E+01  0.887893052906E+01  0.998323803533E+01  0.132596739951E+02  0.139131807076E+02  0.139131807076E+02
      87  0.860000000000E+00 -0.860000000000E+00 -0.860000000000E+00 -0.279967632712E+01  0.877802943531E+01  0.877802943531E+01  0.911758288420E+01  0.101860734794E+02  0.131621951209E+02  0.138162180396E+02  0.138162180396E+02
      88  0.870000000000E+00 -0.870000000000E+00 -0.870000000000E+00 -0.288928313080E+01  0.902229469144E+01  0.902229469144E+01  0.936295617627E+01  0.103923467172E+02  0.130714444878E+02  0.137259346508E+02  0.137259346508E+02
      89  0.880000000000E+00 -0.880000000000E+00 -0.880000000000E+00 -0.297226777487E+01  0.927312429514E+01  0.927312429514E+01  0.961505015149E+01  0.106016992205E+02  0.129874158990E+02  0.136423319703E+02  0.136423319703E+02
      90  0.890000000000E+00 -0.890000000000E+00 -0.890000000000E+00 -0.304862509155E+01  0.953047823699E+01  0.953047823699E+01  0.987386708913E+01  0.108137290552E+02  0.129101094339E+02  0.135654153483E+02  0.135654153483E+02
      91  0.900000000000E+00 -0.900000000000E+00 -0.900000000000E+00 -0.311835795949E+01  0.979429740595E+01  0.979429740595E+01  0.101394014037E+02  0.110279601856E+02  0.128395220135E+02  0.134951767448E+02  0.134951767448E+02
      92  0.910000000000E+00 -0.910000000000E+00 -0.910000000000E+00 -0.318145404654E+01  0.100645078904E+02  0.100645078904E+02  0.104116553331E+02  0.112438755130E+02  0.127756598594E+02  0.134316240136E+02  0.134316240136E+02
      93  0.920000000000E+00 -0.920000000000E+00 -0.920000000000E+00 -0.323792121441E+01  0.103409840898E+02  0.103409840898E+02  0.106906280442E+02  0.114608698643E+02  0.127185183823E+02  0.133747506731E+02  0.133747506731E+02
      94  0.930000000000E+00 -0.930000000000E+00 -0.930000000000E+00 -0.328774413961E+01  0.106235463368E+02  0.106235463368E+02  0.109763191003E+02  0.116782919499E+02  0.126681007243E+02  0.133245642258E+02  0.133245642258E+02
      95  0.940000000000E+00 -0.940000000000E+00 -0.940000000000E+00 -0.333093089053E+01  0.109118844481E+02  0.109118844481E+02  0.112687267489E+02  0.118953661245E+02  0.126244053610E+02  0.132810563989E+02  0.132810563989E+02
      96  0.950000000000E+00 -0.950000000000E+00 -0.950000000000E+00 -0.336747471617E+01  0.112054564671E+02  0.112054564671E+02  0.115678488713E+02  0.121112935409E+02  0.125874323197E+02  0.132442224889E+02  0.132442224889E+02
      97  0.960000000000E+00 -0.960000000000E+00 -0.960000000000E+00 -0.339737607043E+01  0.115032061078E+02  0.115032061078E+02  0.118736811918E+02  0.123251830313E+02  0.125571816215E+02  0.132140460317E+02  0.132140460317E+02
      98  0.970000000000E+00 -0.970000000000E+00 -0.970000000000E+00 -0.342063382647E+01  0.118027848760E+02  0.118027848760E+02  0.121862140600E+02  0.125336532833E+02  0.125360932410E+02  0.131904782808E+02  0.131904782808E+02
      99  0.980000000000E+00 -0.980000000000E+00 -0.980000000000E+00 -0.343724711838E+01  0.120978517564E+02  0.120978517564E+02  0.125054190705E+02  0.125168473183E+02  0.127430523702E+02  0.131733210351E+02  0.131733210351E+02
     100  0.990000000000E+00 -0.990000000000E+00 -0.990000000000E+00 -0.344721411403E+01  0.123655384770E+02  0.123655384770E+02  0.125067637355E+02  0.128311594345E+02  0.129450880555E+02  0.131610210888E+02  0.131610210888E+02
     101  0.100000000000E+01 -0.100000000000E+01 -0.100000000000E+01 -0.345053567216E+01  0.125034025407E+02  0.125034025407E+02  0.125034025407E+02  0.131376932398E+02  0.131376932398E+02  0.131376932398E+02  0.131450110502E+02
