      57  0.458332500000E+00  0.833325000000E-01  0.000000000000E+00 -0.165530213313E+02 -0.156918028456E+02 -0.957867000597E+01 -0.482413879977E+01 -0.100477717139E+01  0.562064261774E+01  0.877016470253E+01  0.887622234857E+01
      58  0.463540937500E+00  0.729159375000E-01  0.000000000000E+00 -0.165771822217E+02 -0.157167078847E+02 -0.946294857741E+01 -0.485929091209E+01 -0.995658799315E+00  0.546256648183E+01  0.873800251066E+01  0.884140923209E+01
      59  0.468749375000E+00  0.624993750000E-01  0.000000000000E+00 -0.165981238995E+02 -0.157383699438E+02 -0.936027869663E+01 -0.488976858868E+01 -0.988266800061E+00  0.532291294048E+01  0.871001613916E+01  0.881115993420E+01
      60  0.473957812500E+00  0.520828125000E-01  0.000000000000E+00 -0.166158449497E+02 -0.157567536467E+02 -0.927159411801E+01 -0.491556623194E+01 -0.982382283880E+00  0.520273995854E+01  0.868625586079E+01  0.878550931043E+01
      61  0.479166250000E+00  0.416662500000E-01  0.000000000000E+00 -0.166303449891E+02 -0.157718310453E+02 -0.919774585535E+01 -0.493667970644E+01 -0.977820273861E+00  0.510299762684E+01  0.866676268712E+01  0.876448541391E+01
      62  0.484374687500E+00  0.312496875000E-01  0.000000000000E+00 -0.166416237287E+02 -0.157835798794E+02 -0.913947808229E+01 -0.495310519737E+01 -0.974429863055E+00  0.502451023244E+01  0.865156862647E+01  0.874811079808E+01
      63  0.489583125000E+00  0.208331250000E-01  0.000000000000E+00 -0.166496799887E+02 -0.157919834095E+02 -0.909740045589E+01 -0.496483956145E+01 -0.972091759658E+00  0.496794743807E+01  0.864069856265E+01  0.873640277105E+01
      64  0.494791562500E+00  0.104165625000E-01  0.000000000000E+00 -0.166545140231E+02 -0.157970301725E+02 -0.907196707409E+01 -0.497188123600E+01 -0.970722733629E+00  0.493380595142E+01  0.863416952061E+01  0.872937305194E+01
      65  0.500000000000E+00  0.000000000000E+00  0.000000000000E+00 -0.166561253673E+02 -0.157987132357E+02 -0.906345805502E+01 -0.497422855464E+01 -0.970271951910E+00  0.492239033925E+01  0.863199194720E+01  0.872702891436E+01
      66  0.484375000000E+00  0.000000000000E+00  0.000000000000E+00 -0.167714773900E+02 -0.156748979724E+02 -0.905770804528E+01 -0.501287693821E+01 -0.922622990630E+00  0.492497551975E+01  0.820924623127E+01  0.915956451755E+01
      67  0.468750000000E+00 -0.277555756156E-16  0.000000000000E+00 -0.170171755930E+02 -0.154038375974E+02 -0.904047500205E+01 -0.512348654580E+01 -0.785066752604E+00  0.493267937077E+01  0.775379486704E+01  0.877012485292E+01
      68  0.453125000000E+00  0.000000000000E+00  0.000000000000E+00 -0.172997560557E+02 -0.150790807398E+02 -0.901180776727E+01 -0.529280923475E+01 -0.571021925286E+00  0.494534520092E+01  0.730989637713E+01  0.832959642663E+01
      69  0.437500000000E+00  0.000000000000E+00  0.000000000000E+00 -0.175900192110E+02 -0.147299659432E+02 -0.897178733797E+01 -0.550518052682E+01 -0.296433476138E+00  0.496265066666E+01  0.687909837404E+01  0.789747981315E+01
      70  0.421875000000E+00  0.000000000000E+00  0.000000000000E+00 -0.178785144771E+02 -0.143661446192E+02 -0.892053166808E+01 -0.574653801503E+01  0.242369780961E-01  0.498396747223E+01  0.646254979314E+01  0.747656195898E+01
      71  0.406250000000E+00  0.000000000000E+00  0.000000000000E+00 -0.181614276401E+02 -0.139916928323E+02 -0.885819442346E+01 -0.600585336411E+01  0.379438389327E+00  0.500787430041E+01  0.606192917332E+01  0.706823416860E+01
      72  0.390625000000E+00 -0.277555756156E-16  0.000000000000E+00 -0.184369070331E+02 -0.136087889544E+02 -0.878496860210E+01 -0.627500497850E+01  0.760398763424E+00  0.502992577803E+01  0.568175230808E+01  0.667336591708E+01
      73  0.375000000000E+00 -0.277555756156E-16  0.000000000000E+00 -0.187039165570E+02 -0.132188675398E+02 -0.870109086759E+01 -0.654814465756E+01  0.116047801698E+01  0.502501316550E+01  0.534703028920E+01  0.629257938148E+01
      74  0.359375000000E+00  0.000000000000E+00  0.000000000000E+00 -0.189618094236E+02 -0.128230503675E+02 -0.860684588743E+01 -0.682106648632E+01  0.157451213343E+01  0.485080303824E+01  0.519980435668E+01  0.592637670132E+01
      75  0.343750000000E+00  0.000000000000E+00  0.000000000000E+00 -0.192101435922E+02 -0.124223379733E+02 -0.850257052349E+01 -0.709071284931E+01  0.199828041090E+01  0.453740837401E+01  0.520931959440E+01  0.557523379383E+01
      76  0.328125000000E+00 -0.277555756156E-16  0.000000000000E+00 -0.194485964816E+02 -0.120177024672E+02 -0.838866035259E+01 -0.735482696067E+01  0.242804157792E+01  0.421442992242E+01  0.523972948841E+01  0.524368403102E+01
      77  0.312500000000E+00  0.000000000000E+00  0.000000000000E+00 -0.196769196266E+02 -0.116101454708E+02 -0.826557869069E+01 -0.761171238465E+01  0.285997010290E+01  0.390099622639E+01  0.492086683329E+01  0.520326986889E+01
      78  0.296875000000E+00  0.000000000000E+00  0.000000000000E+00 -0.198949138346E+02 -0.112007316063E+02 -0.813386447580E+01 -0.786007121798E+01  0.328867419528E+01  0.360068255228E+01  0.462133948023E+01  0.490451916026E+01
      79  0.281250000000E+00 -0.277555756156E-16  0.000000000000E+00 -0.201024152434E+02 -0.107906198286E+02 -0.809889471360E+01 -0.799414215543E+01  0.331463279349E+01  0.369784189853E+01  0.435457126597E+01  0.460793541163E+01
      80  0.265625000000E+00  0.000000000000E+00  0.000000000000E+00 -0.202992846469E+02 -0.103810846057E+02 -0.832738453536E+01 -0.784713494491E+01  0.304334690040E+01  0.391774496290E+01  0.428613238186E+01  0.432632806597E+01
      81  0.250000000000E+00  0.000000000000E+00  0.000000000000E+00 -0.204854019149E+02 -0.997354107945E+01 -0.854490004658E+01 -0.769367909270E+01  0.278709226986E+01  0.373564267667E+01  0.406051333536E+01  0.461301453483E+01
      82  0.234375000000E+00 -0.138777878078E-16  0.000000000000E+00 -0.206606635482E+02 -0.956956863306E+01 -0.875092185206E+01 -0.753474026307E+01  0.254603271973E+01  0.350442678470E+01  0.381068385991E+01  0.471326264116E+01
      83  0.218750000000E+00  0.000000000000E+00  0.000000000000E+00 -0.208249774575E+02 -0.917093178063E+01 -0.894502254375E+01 -0.737142506396E+01  0.232027986284E+01  0.328012075540E+01  0.357690959714E+01  0.450776380172E+01
      84  0.203125000000E+00  0.000000000000E+00  0.000000000000E+00 -0.209782634679E+02 -0.912684856658E+01 -0.877960775228E+01 -0.720500926922E+01  0.210991398733E+01  0.306884568813E+01  0.335922255775E+01  0.429838139977E+01
      85  0.187500000000E+00 -0.138777878078E-16  0.000000000000E+00 -0.211204495210E+02 -0.929610418159E+01 -0.839780601285E+01 -0.703695079714E+01  0.191499647458E+01  0.287215681399E+01  0.315763980205E+01  0.410169150446E+01
      86  0.171875000000E+00  0.000000000000E+00  0.000000000000E+00 -0.212514729604E+02 -0.945254121705E+01 -0.802799187162E+01 -0.686890971519E+01  0.173557491711E+01  0.269064050704E+01  0.297217136336E+01  0.391979508333E+01
      87  0.156250000000E+00  0.000000000000E+00  0.000000000000E+00 -0.213712756476E+02 -0.959594980959E+01 -0.767290148811E+01 -0.670276546317E+01  0.157168780324E+01  0.252457473802E+01  0.280282363284E+01  0.375328538271E+01
      88  0.140625000000E+00 -0.138777878078E-16  0.000000000000E+00 -0.214798094748E+02 -0.972615352859E+01 -0.733554796965E+01 -0.654062233828E+01  0.142336481339E+01  0.237411278600E+01  0.264960073946E+01  0.360240113558E+01
      89  0.125000000000E+00  0.000000000000E+00  0.000000000000E+00 -0.215770304011E+02 -0.984300264666E+01 -0.701921633276E+01 -0.638481370050E+01  0.129062928595E+01  0.223934873057E+01  0.251250540875E+01  0.346726096737E+01
      90  0.109375000000E+00  0.000000000000E+00  0.000000000000E+00 -0.216629002031E+02 -0.994637113689E+01 -0.672743301355E+01 -0.623787634070E+01  0.117349859308E+01  0.212034483044E+01  0.239153934399E+01  0.334793268454E+01
      91  0.937500000000E-01 -0.693889390391E-17  0.000000000000E+00 -0.217373850603E+02 -0.100361531956E+02 -0.646390578739E+01 -0.610251254721E+01  0.107198454092E+01  0.201714454389E+01  0.228670344228E+01  0.324445902856E+01
      92  0.781250000000E-01  0.000000000000E+00  0.000000000000E+00 -0.218004568185E+02 -0.101122614140E+02 -0.623243490088E+01 -0.598150741956E+01  0.986093720447E+00  0.192977921584E+01  0.219799793171E+01  0.315686869951E+01
      93  0.625000000000E-01  0.000000000000E+00  0.000000000000E+00 -0.218520927640E+02 -0.101746245204E+02 -0.603678745116E+01 -0.587762008536E+01  0.915827404336E+00  0.185827184385E+01  0.212542245117E+01  0.308518174180E+01
      94  0.468750000000E-01 -0.346944695195E-17  0.000000000000E+00 -0.218922736238E+02 -0.102231858969E+02 -0.588056354770E+01 -0.579337497882E+01  0.861183734393E+00  0.180263931918E+01  0.206897630602E+01  0.302941238793E+01
      95  0.312500000000E-01  0.000000000000E+00  0.000000000000E+00 -0.219209844532E+02 -0.102579025612E+02 -0.576731728289E+01 -0.573057860283E+01  0.822158230189E+00  0.176289373865E+01  0.202865858162E+01  0.298957061119E+01
      96  0.156250000000E-01  0.000000000000E+00  0.000000000000E+00 -0.219382151803E+02 -0.102787445413E+02 -0.570291414871E+01 -0.568756262849E+01  0.798745653929E+00  0.173904324583E+01  0.200446838284E+01  0.296566301518E+01
      97  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00 -0.219439592150E+02 -0.102856938144E+02 -0.568600390225E+01 -0.566835854907E+01  0.790941979994E+00  0.173109256802E+01  0.199640506228E+01  0.295769340502E+01
